선거ID,선거명,시도명,구시군명,읍면동명,선거인수_총,선거일투표수,당일투표율,이전선거_당일투표율_사용,이전선거값_출처,직전선거_정확매칭,전국평균변화_6to7,전국변화표준편차_6to7,주모형_예측당일투표율,주모형_예측투표용지수,주모형_준비율_95,주모형_준비수량_95,주모형_준비율_99,주모형_준비수량_99,주모형_준비율_999,주모형_준비수량_999,주모형_예측오차_실제minus예측,부족수량_기본,부족수량_95,부족수량_99,부족수량_999,잔여수량_기본,잔여수량_95,잔여수량_99,잔여수량_999,충족여부_기본,충족여부_95,충족여부_99,충족여부_999,선거인수_개표결과기준,준비_50,준비_60,부족_50,부족_60,관내사전투표수,관내사전투표비중,당일투표율_pct,부족_50_pct,선거인수_총_pct,관내사전투표비중_pct,당일투표율_변동성,당일투표율_변동성_pct,선거회차,이전선거_당일투표율_정확매칭,주모형_예측당일투표율_원시값,주모형_안전여유_95,주모형_안전여유_99,주모형_안전여유_999
20220601,제8회 전국동시지방선거,경기도,하남시,위례동,23093,8041.0,0.348200753475079,0.4055625613002662,제7회 동일 읍면동,True,-0.07377596199111672,0.04871994275948738,0.33178659930914944,7662,0.41193090514850617,9513,0.4451091861677171,10279,0.48233122243596543,11139,0.016414154165929562,379,0,0,0,0,1472,2238,3098,False,True,True,True,21010.0,11546.5,13855.8,0.0,0.0,3039.0,0.2742779783393502,84.64387464387464,50.01424501424502,83.93162393162393,14.387464387464387,0.0405609232943094,2.914862914862915,8,0.4055625613002662,0.33178659930914944,0.08014430583935674,0.11332258685856765,0.150544623126816
20220601,제8회 전국동시지방선거,경기도,하남시,춘궁동,3515,949.0,0.2699857752489331,0.3349241998877035,제7회 동일 읍면동,True,-0.07377596199111672,0.04871994275948738,0.2611482378965868,918,0.34129254373594353,1200,0.3744708247551545,1317,0.4116928610234028,1448,0.00883753735234627,31,0,0,0,0,251,368,499,False,True,True,True,3321.0,1757.5,2109.0,0.0,0.0,790.0,0.4542840713053479,28.17663817663817,50.01424501424502,26.41025641025641,77.37891737891738,0.0804561255995262,46.002886002886,8,0.3349241998877035,0.2611482378965868,0.08014430583935674,0.11332258685856765,0.150544623126816
20220601,제8회 전국동시지방선거,경기도,하남시,초이동,3219,850.0,0.2640571606088847,0.3194404795889238,제7회 동일 읍면동,True,-0.07377596199111672,0.04871994275948738,0.24566451759780708,791,0.32580882343716383,1049,0.3589871044563747,1156,0.3962091407246231,1276,0.018392643011077597,59,0,0,0,0,199,306,426,False,True,True,True,2913.0,1609.5,1931.4,0.0,0.0,466.0,0.3541033434650456,24.33048433048433,50.01424501424502,24.35897435897436,43.87464387464387,0.0804725635793708,46.08946608946609,8,0.3194404795889238,0.24566451759780708,0.08014430583935674,0.11332258685856765,0.150544623126816
20220601,제8회 전국동시지방선거,경기도,파주시,문산읍,40038,10976.0,0.2741395674109596,0.3600831809184977,제7회 동일 읍면동,True,-0.07377596199111672,0.04871994275948738,0.286307218927381,11464,0.3664515247667377,14672,0.39962980578594864,16001,0.43685184205419697,17491,-0.012167651516421407,0,0,0,0,488,3696,5025,6515,True,True,True,True,37966.0,20019.0,24022.8,0.0,0.0,4418.0,0.2869949330908146,31.5954415954416,50.01424501424502,97.6923076923077,18.262108262108264,0.06456898273678,20.02886002886003,8,0.3600831809184977,0.286307218927381,0.08014430583935674,0.11332258685856765,0.150544623126816
20220601,제8회 전국동시지방선거,경기도,파주시,조리읍,25977,8562.0,0.3295992608846287,0.379100439634765,제7회 동일 읍면동,True,-0.07377596199111672,0.04871994275948738,0.30532447764364823,7932,0.38546878348300495,10014,0.4186470645022159,10876,0.4558691007704642,11843,0.02427478324098048,630,0,0,0,0,1452,2314,3281,False,True,True,True,24689.0,12988.5,15586.2,0.0,0.0,2789.0,0.2457052242093207,74.38746438746439,50.01424501424502,88.4900284900285,7.065527065527065,0.0450573967737743,3.8383838383838382,8,0.379100439634765,0.30532447764364823,0.08014430583935674,0.11332258685856765,0.150544623126816
20220601,제8회 전국동시지방선거,경기도,파주시,법원읍,9628,2844.0,0.2953884503531367,0.3609680241034114,제7회 동일 읍면동,True,-0.07377596199111672,0.04871994275948738,0.28719206211229464,2766,0.36733636795165137,3537,0.4005146489708623,3857,0.43773668523911063,4215,0.008196388240842067,78,0,0,0,0,693,1013,1371,False,True,True,True,9191.0,4814.0,5776.8,0.0,0.0,1344.0,0.3209169054441261,49.03133903133903,50.01424501424502,50.24216524216524,30.626780626780626,0.0596159615808557,13.795093795093797,8,0.3609680241034114,0.28719206211229464,0.08014430583935674,0.11332258685856765,0.150544623126816
20220601,제8회 전국동시지방선거,경기도,파주시,파주읍,12467,3495.0,0.280340097858346,0.347085201793722,제7회 동일 읍면동,True,-0.07377596199111672,0.04871994275948738,0.27330923980260524,3408,0.35345354564196196,4407,0.3866318266611729,4821,0.42385386292942123,5285,0.007030858055740774,87,0,0,0,0,912,1326,1790,False,True,True,True,11707.0,6233.5,7480.2,0.0,0.0,1416.0,0.2883323152107513,36.182336182336186,50.01424501424502,58.34757834757834,18.77492877492877,0.0633933649565048,18.2972582972583,8,0.347085201793722,0.27330923980260524,0.08014430583935674,0.11332258685856765,0.150544623126816
20220601,제8회 전국동시지방선거,경기도,파주시,광탄면,10297,2793.0,0.2712440516655336,0.3372461337805105,제7회 동일 읍면동,True,-0.07377596199111672,0.04871994275948738,0.2634701717893938,2713,0.3436144776287505,3539,0.37679275864796147,3880,0.4140147949162098,4264,0.007773879876139811,80,0,0,0,0,746,1087,1471,False,True,True,True,9832.0,5148.5,6178.2,0.0,0.0,1583.0,0.361745886654479,29.37321937321937,50.01424501424502,52.16524216524216,47.35042735042735,0.0614064974936891,16.046176046176047,8,0.3372461337805105,0.2634701717893938,0.08014430583935674,0.11332258685856765,0.150544623126816
20220601,제8회 전국동시지방선거,경기도,파주시,탄현면,12177,3817.0,0.3134598012646793,0.3712426912624557,제7회 동일 읍면동,True,-0.07377596199111672,0.04871994275948738,0.297466729271339,3623,0.3776110351106957,4599,0.41078931612990666,5003,0.448011352398155,5456,0.015993071993340324,194,0,0,0,0,782,1186,1639,False,True,True,True,11479.0,6088.5,7306.2,0.0,0.0,1316.0,0.2563802844340541,63.589743589743584,50.01424501424502,57.43589743589743,9.45868945868946,0.0549641977098879,9.11976911976912,8,0.3712426912624557,0.297466729271339,0.08014430583935674,0.11332258685856765,0.150544623126816
20220601,제8회 전국동시지방선거,경기도,파주시,월롱면,9349,2150.0,0.2299711199058723,0.324537540805223,제7회 동일 읍면동,True,-0.07377596199111672,0.04871994275948738,0.2507615788141063,2345,0.33090588465346304,3094,0.364084165672674,3404,0.4013062019409223,3752,-0.020790458908234027,0,0,0,0,195,944,1254,1602,True,True,True,True,8825.0,4674.5,5609.4,0.0,0.0,866.0,0.2871352785145888,9.173789173789174,50.01424501424502,49.55840455840456,18.404558404558404,0.0734441381144926,34.22799422799423,8,0.324537540805223,0.2507615788141063,0.08014430583935674,0.11332258685856765,0.150544623126816
