예측대상선거ID,예측대상선거명,시도명,구시군명,읍면동명,제9회_가정선거인수,제9회_선거인수_가정설명,제8회_당일투표율,가중치_6to7,가중치_7to8,전국평균변화_6to7,전국평균변화_7to8,전국가중_예상변화_8to9,전국가중모형_예측당일투표율,전국가중모형_예측투표용지수,전국가중모형_준비율_95,전국가중모형_준비수량_95,전국가중모형_준비율_99,전국가중모형_준비수량_99,전국가중모형_준비율_999,전국가중모형_준비수량_999,변화_6to7,변화_7to8,지역가중_예상변화_8to9_사용,지역가중_자료상태,지역가중모형_예측당일투표율,지역가중모형_예측투표용지수,지역가중모형_준비율_95,지역가중모형_준비수량_95,지역가중모형_준비율_99,지역가중모형_준비수량_99,지역가중모형_준비율_999,지역가중모형_준비수량_999,제8회백테스트_평균오차,제8회백테스트_오차표준편차,기준선거ID,기준선거명,제8회_선거인수,선거인수_개표결과기준,제8회_선거일투표수,준비_50,준비_60,부족_50,부족_60,관내사전투표수,관내사전투표비중,당일투표율_pct,부족_50_pct,선거인수_총_pct,관내사전투표비중_pct,당일투표율_변동성,당일투표율_변동성_pct,선거회차,전국가중_예측률_원시값,지역가중_예상변화_8to9,지역가중_예측률_원시값,전국가중모형_오차보정기준율,전국가중모형_오차보정기준수량,전국가중모형_안전여유_95,전국가중모형_안전여유_99,전국가중모형_안전여유_999,지역가중모형_오차보정기준율,지역가중모형_오차보정기준수량,지역가중모형_안전여유_95,지역가중모형_안전여유_99,지역가중모형_안전여유_999
20260603,제9회 전국동시지방선거,대구광역시,수성구,고산3동,27738,제9회 읍면동별 선거인수 미확보로 제8회 선거인수를 임시 사용,0.2918379118898262,0.3,0.7,-0.07377596199111672,-0.09678531090379286,-0.08988250622999001,0.20195540565983622,5602,0.23264169621221295,6454,0.2548707116989613,7070,0.27980899045355123,7762,-0.05694644459006071,-0.13337568629323726,-0.1104469137822843,제6·7·8회 동일 읍면동 변화 사용,0.18139099810754192,5032,0.21207728865991865,5883,0.234306304146667,6500,0.2592445829012569,7191,-0.023009348912676145,0.03264172611857318,20220601,제8회 전국동시지방선거,27738,26151.0,8095.0,13869.0,16642.8,0.0,0.0,3401.0,0.2958420320111343,46.18233618233618,50.01424501424502,90.5982905982906,21.50997150997151,0.0976852810045267,72.40981240981242,8,0.20195540565983622,-0.1104469137822843,0.18139099810754192,0.17894605674716008,4964,0.030686290552376736,0.05291530603912509,0.07785358479371499,0.15838164919486578,4394,0.030686290552376736,0.05291530603912509,0.07785358479371499
20260603,제9회 전국동시지방선거,대구광역시,달서구,성당동,19943,제9회 읍면동별 선거인수 미확보로 제8회 선거인수를 임시 사용,0.2554781126209697,0.3,0.7,-0.07377596199111672,-0.09678531090379286,-0.08988250622999001,0.1655956063909797,3303,0.19628189694335643,3915,0.2185109124301048,4358,0.24344919118469469,4856,-0.03561915105985458,-0.12061408026619791,-0.0951156015042949,제6·7·8회 동일 읍면동 변화 사용,0.1603625111166748,3199,0.19104880166905153,3811,0.21327781715579988,4254,0.23821609591038978,4751,-0.023009348912676145,0.03264172611857318,20220601,제8회 전국동시지방선거,19943,18699.0,5095.0,9971.5,11965.8,0.0,0.0,1670.0,0.2468588322246858,19.2022792022792,50.01424501424502,77.8062678062678,7.4074074074074066,0.0818792839604595,48.42712842712843,8,0.1655956063909797,-0.0951156015042949,0.1603625111166748,0.14258625747830356,2844,0.030686290552376736,0.05291530603912509,0.07785358479371499,0.13735316220399865,2740,0.030686290552376736,0.05291530603912509,0.07785358479371499
20260603,제9회 전국동시지방선거,대구광역시,달서구,두류1·2동,13262,제9회 읍면동별 선거인수 미확보로 제8회 선거인수를 임시 사용,0.2310360428291358,0.3,0.7,-0.07377596199111672,-0.09678531090379286,-0.08988250622999001,0.1411535365991458,1872,0.17183982715152255,2279,0.1940688426382709,2574,0.2190071213928608,2905,-0.046327922306052094,-0.1293135797374116,-0.10441788250800373,제6·7·8회 동일 읍면동 변화 사용,0.1266181603211321,1680,0.15730445087350883,2087,0.1795334663602572,2381,0.2044717451148471,2712,-0.023009348912676145,0.03264172611857318,20220601,제8회 전국동시지방선거,13262,12711.0,3064.0,6631.0,7957.2,0.0,0.0,1340.0,0.3042688465031789,9.487179487179487,50.01424501424502,60.51282051282051,24.045584045584047,0.0910294966204027,64.011544011544,8,0.1411535365991458,-0.10441788250800373,0.1266181603211321,0.11814418768646967,1567,0.030686290552376736,0.05291530603912509,0.07785358479371499,0.10360881140845596,1375,0.030686290552376736,0.05291530603912509,0.07785358479371499
20260603,제9회 전국동시지방선거,대구광역시,달서구,두류3동,7376,제9회 읍면동별 선거인수 미확보로 제8회 선거인수를 임시 사용,0.2506778741865509,0.3,0.7,-0.07377596199111672,-0.09678531090379286,-0.08988250622999001,0.1607953679565609,1187,0.19148165850893764,1413,0.213710673995686,1577,0.2386489527502759,1761,-0.05730300529495741,-0.1401478138868436,-0.11529437130927775,제6·7·8회 동일 읍면동 변화 사용,0.13538350287727316,999,0.1660697934296499,1225,0.18829880891639825,1389,0.21323708767098815,1573,-0.023009348912676145,0.03264172611857318,20220601,제8회 전국동시지방선거,7376,7331.0,1849.0,3688.0,4425.599999999999,0.0,0.0,1264.0,0.4060391904914873,17.321937321937323,50.01424501424502,42.991452991453,64.47293447293447,0.1015807315625192,76.33477633477634,8,0.1607953679565609,-0.11529437130927775,0.13538350287727316,0.13778601904388477,1017,0.030686290552376736,0.05291530603912509,0.07785358479371499,0.11237415396459702,829,0.030686290552376736,0.05291530603912509,0.07785358479371499
20260603,제9회 전국동시지방선거,대구광역시,달서구,본리동,16647,제9회 읍면동별 선거인수 미확보로 제8회 선거인수를 임시 사용,0.263290683005947,0.3,0.7,-0.07377596199111672,-0.09678531090379286,-0.08988250622999001,0.173408176775957,2887,0.20409446732833372,3398,0.22632348281508208,3768,0.25126176156967195,4183,-0.042622058963863396,-0.1093988062207838,-0.08936578204370767,제6·7·8회 동일 읍면동 변화 사용,0.17392490096223934,2896,0.20461119151461607,3407,0.22684020700136442,3777,0.2517784857559543,4192,-0.023009348912676145,0.03264172611857318,20220601,제8회 전국동시지방선거,16647,15983.0,4383.0,8323.5,9988.2,0.0,0.0,1868.0,0.298832186850104,23.73219373219373,50.01424501424502,69.31623931623932,22.67806267806268,0.0784167097035025,42.27994227994228,8,0.173408176775957,-0.08936578204370767,0.17392490096223934,0.15039882786328085,2504,0.030686290552376736,0.05291530603912509,0.07785358479371499,0.1509155520495632,2513,0.030686290552376736,0.05291530603912509,0.07785358479371499
20260603,제9회 전국동시지방선거,대구광역시,달서구,감삼동,22358,제9회 읍면동별 선거인수 미확보로 제8회 선거인수를 임시 사용,0.2946596296627605,0.3,0.7,-0.07377596199111672,-0.09678531090379286,-0.08988250622999001,0.2047771234327705,4579,0.23546341398514722,5265,0.2576924294718956,5762,0.2826307082264855,6320,-0.027291691622740977,-0.12797208367454482,-0.09776796605900366,제6·7·8회 동일 읍면동 변화 사용,0.19689166360375682,4403,0.22757795415613355,5089,0.2498069696428819,5586,0.27474524839747183,6143,-0.023009348912676145,0.03264172611857318,20220601,제8회 전국동시지방선거,22358,20869.0,6588.0,11179.0,13414.8,0.0,0.0,1000.0,0.1317870321560358,48.376068376068375,50.01424501424502,82.62108262108262,0.1994301994301994,0.0828940393426064,50.505050505050505,8,0.2047771234327705,-0.09776796605900366,0.19689166360375682,0.18176777452009435,4064,0.030686290552376736,0.05291530603912509,0.07785358479371499,0.17388231469108067,3888,0.030686290552376736,0.05291530603912509,0.07785358479371499
20260603,제9회 전국동시지방선거,대구광역시,달서구,죽전동,12241,제9회 읍면동별 선거인수 미확보로 제8회 선거인수를 임시 사용,0.2498161914876235,0.3,0.7,-0.07377596199111672,-0.09678531090379286,-0.08988250622999001,0.15993368525763346,1958,0.1906199758100102,2334,0.21284899129675855,2606,0.23778727005134845,2911,-0.017121876043017292,-0.13640556832212683,-0.10062046063839396,제6·7·8회 동일 읍면동 변화 사용,0.14919573084922955,1827,0.17988202140160628,2202,0.20211103688835463,2475,0.22704931564294453,2780,-0.023009348912676145,0.03264172611857318,20220601,제8회 전국동시지방선거,12241,11634.0,3058.0,6120.5,7344.599999999999,0.0,0.0,945.0,0.2360729452910317,16.723646723646723,50.01424501424502,57.692307692307686,5.270655270655271,0.0841331423813937,52.6984126984127,8,0.15993368525763346,-0.10062046063839396,0.14919573084922955,0.13692433634495732,1677,0.030686290552376736,0.05291530603912509,0.07785358479371499,0.1261863819365534,1545,0.030686290552376736,0.05291530603912509,0.07785358479371499
20260603,제9회 전국동시지방선거,대구광역시,달서구,장기동,14642,제9회 읍면동별 선거인수 미확보로 제8회 선거인수를 임시 사용,0.2675863953011884,0.3,0.7,-0.07377596199111672,-0.09678531090379286,-0.08988250622999001,0.17770388907119838,2602,0.20839017962357512,3052,0.23061919511032347,3377,0.25555747386491334,3742,-0.0316412506058415,-0.1287502877577525,-0.09961757661217918,제6·7·8회 동일 읍면동 변화 사용,0.1679688186890092,2460,0.19865510924138594,2909,0.2208841247281343,3235,0.2458224034827242,3600,-0.023009348912676145,0.03264172611857318,20220601,제8회 전국동시지방선거,14642,13994.0,3918.0,7321.0,8785.199999999999,0.0,0.0,1547.0,0.2830741079597438,26.695156695156697,50.01424501424502,64.24501424501425,16.951566951566953,0.0849541552017381,54.43001443001443,8,0.17770388907119838,-0.09961757661217918,0.1679688186890092,0.15469454015852224,2266,0.030686290552376736,0.05291530603912509,0.07785358479371499,0.14495946977633306,2123,0.030686290552376736,0.05291530603912509,0.07785358479371499
20260603,제9회 전국동시지방선거,대구광역시,달서구,용산1동,26383,제9회 읍면동별 선거인수 미확보로 제8회 선거인수를 임시 사용,0.2795360648902703,0.3,0.7,-0.07377596199111672,-0.09678531090379286,-0.08988250622999001,0.18965355866028027,5004,0.220339849212657,5814,0.24256886469940536,6400,0.2675071434539953,7058,-0.047900065141444514,-0.1330628304672457,-0.10751400086950536,제6·7·8회 동일 읍면동 변화 사용,0.17202206402076492,4539,0.20270835457314165,5349,0.22493737005989,5935,0.2498756488144799,6593,-0.023009348912676145,0.03264172611857318,20220601,제8회 전국동시지방선거,26383,25398.0,7375.0,13191.5,15829.8,0.0,0.0,2606.0,0.261096082556858,35.47008547008547,50.01424501424502,89.03133903133903,10.56980056980057,0.0937618460778791,67.93650793650794,8,0.18965355866028027,-0.10751400086950536,0.17202206402076492,0.16664420974760413,4397,0.030686290552376736,0.05291530603912509,0.07785358479371499,0.14901271510808878,3932,0.030686290552376736,0.05291530603912509,0.07785358479371499
20260603,제9회 전국동시지방선거,대구광역시,달서구,용산2동,24911,제9회 읍면동별 선거인수 미확보로 제8회 선거인수를 임시 사용,0.302276102926418,0.3,0.7,-0.07377596199111672,-0.09678531090379286,-0.08988250622999001,0.212393596696428,5291,0.24307988724880472,6056,0.2653089027355531,6610,0.29024718149014295,7231,-0.02672524933733511,-0.12363022668361529,-0.09455873347973123,제6·7·8회 동일 읍면동 변화 사용,0.20771736944668676,5175,0.2384036599990635,5939,0.2606326754858118,6493,0.28557095424040174,7114,-0.023009348912676145,0.03264172611857318,20220601,제8회 전국동시지방선거,24911,23816.0,7530.0,12455.5,14946.6,0.0,0.0,2022.0,0.2116834170854271,54.04558404558405,50.01424501424502,86.92307692307692,2.678062678062678,0.0802137156512436,45.42568542568542,8,0.212393596696428,-0.09455873347973123,0.20771736944668676,0.18938424778375185,4718,0.030686290552376736,0.05291530603912509,0.07785358479371499,0.18470802053401061,4602,0.030686290552376736,0.05291530603912509,0.07785358479371499
20260603,제9회 전국동시지방선거,대구광역시,달서구,이곡1동,20080,제9회 읍면동별 선거인수 미확보로 제8회 선거인수를 임시 사용,0.274003984063745,0.3,0.7,-0.07377596199111672,-0.09678531090379286,-0.08988250622999001,0.184121477833755,3698,0.21480776838613172,4314,0.23703678387288007,4760,0.26197506262746995,5261,-0.019513970440927564,-0.14367999755044963,-0.10643018941759301,제6·7·8회 동일 읍면동 변화 사용,0.16757379464615196,3365,0.1982600851985287,3982,0.22048910068527705,4428,0.24542737943986695,4929,-0.023009348912676145,0.03264172611857318,20220601,제8회 전국동시지방선거,20080,19019.0,5502.0,10040.0,12048.0,0.0,0.0,1528.0,0.2173541963015647,31.36752136752137,50.01424501424502,77.97720797720797,3.361823361823362,0.0891225821806097,60.98124098124098,8,0.184121477833755,-0.10643018941759301,0.16757379464615196,0.16111212892107885,3236,0.030686290552376736,0.05291530603912509,0.07785358479371499,0.14456444573347582,2903,0.030686290552376736,0.05291530603912509,0.07785358479371499
20260603,제9회 전국동시지방선거,대구광역시,달서구,이곡2동,14577,제9회 읍면동별 선거인수 미확보로 제8회 선거인수를 임시 사용,0.2741990807436372,0.3,0.7,-0.07377596199111672,-0.09678531090379286,-0.08988250622999001,0.1843165745136472,2687,0.21500286506602392,3135,0.23723188055277228,3459,0.2621701593073622,3822,-0.045864344567104365,-0.12573360185481453,-0.10177282466850147,제6·7·8회 동일 읍면동 변화 사용,0.17242625607513573,2514,0.20311254662751246,2961,0.22534156211426082,3285,0.2502798408688507,3649,-0.023009348912676145,0.03264172611857318,20220601,제8회 전국동시지방선거,14577,14723.0,3997.0,7288.5,8746.199999999999,0.0,0.0,2488.0,0.3836545875096376,31.62393162393162,50.01424501424502,64.01709401709401,56.72364672364672,0.0888428687385532,60.57720057720057,8,0.1843165745136472,-0.10177282466850147,0.17242625607513573,0.16130722560097105,2352,0.030686290552376736,0.05291530603912509,0.07785358479371499,0.1494169071624596,2179,0.030686290552376736,0.05291530603912509,0.07785358479371499
20260603,제9회 전국동시지방선거,대구광역시,달서구,신당동,29167,제9회 읍면동별 선거인수 미확보로 제8회 선거인수를 임시 사용,0.2948880584221894,0.3,0.7,-0.07377596199111672,-0.09678531090379286,-0.08988250622999001,0.2050055521921994,5980,0.23569184274457614,6875,0.2579208582313245,7523,0.28285913698591436,8251,-0.016717289724118678,-0.1061775239676595,-0.07933945369459725,제6·7·8회 동일 읍면동 변화 사용,0.21554860472759216,6287,0.2462348952799689,7182,0.2684639107667173,7831,0.29340218952130714,8558,-0.023009348912676145,0.03264172611857318,20220601,제8회 전국동시지방선거,29167,27500.0,8601.0,14583.5,17500.2,0.0,0.0,1065.0,0.1101800124146492,48.60398860398861,50.01424501424502,91.85185185185183,0.0854700854700854,0.066653669071252,23.43434343434344,8,0.2050055521921994,-0.07933945369459725,0.21554860472759216,0.18199620327952326,5309,0.030686290552376736,0.05291530603912509,0.07785358479371499,0.19253925581491602,5616,0.030686290552376736,0.05291530603912509,0.07785358479371499
20260603,제9회 전국동시지방선거,대구광역시,달서구,월성1동,27631,제9회 읍면동별 선거인수 미확보로 제8회 선거인수를 임시 사용,0.2902537005537259,0.3,0.7,-0.07377596199111672,-0.09678531090379286,-0.08988250622999001,0.2003711943237359,5537,0.23105748487611263,6385,0.253286500362861,6999,0.2782247791174509,7688,-0.024419516943556097,-0.17099417856398708,-0.12702178007785778,제6·7·8회 동일 읍면동 변화 사용,0.16323192047586813,4511,0.19391821102824486,5359,0.2161472265149932,5973,0.2410855052695831,6662,-0.023009348912676145,0.03264172611857318,20220601,제8회 전국동시지방선거,27631,25569.0,8020.0,13815.5,16578.6,0.0,0.0,1316.0,0.1409597257926306,44.78632478632479,50.01424501424502,90.42735042735043,0.2279202279202279,0.1064752195759214,80.54834054834055,8,0.2003711943237359,-0.12702178007785778,0.16323192047586813,0.17736184541105976,4901,0.030686290552376736,0.05291530603912509,0.07785358479371499,0.14022257156319198,3875,0.030686290552376736,0.05291530603912509,0.07785358479371499
20260603,제9회 전국동시지방선거,대구광역시,달서구,월성2동,14459,제9회 읍면동별 선거인수 미확보로 제8회 선거인수를 임시 사용,0.2888858150632823,0.3,0.7,-0.07377596199111672,-0.09678531090379286,-0.08988250622999001,0.19900330883329231,2878,0.22968959938566905,3322,0.2519186148724174,3643,0.27685689362700727,4004,-0.04405008055201498,-0.11424057497293799,-0.09318342664666109,제6·7·8회 동일 읍면동 변화 사용,0.19570238841662124,2830,0.22638867896899798,3274,0.24861769445574633,3595,0.2735559732103362,3956,-0.023009348912676145,0.03264172611857318,20220601,제8회 전국동시지방선거,14459,14378.0,4177.0,7229.5,8675.4,0.0,0.0,2213.0,0.3463223787167449,43.9031339031339,50.01424501424502,63.76068376068376,40.62678062678063,0.0816978683864168,48.08080808080808,8,0.19900330883329231,-0.09318342664666109,0.19570238841662124,0.17599395992061617,2545,0.030686290552376736,0.05291530603912509,0.07785358479371499,0.1726930395039451,2497,0.030686290552376736,0.05291530603912509,0.07785358479371499
20260603,제9회 전국동시지방선거,대구광역시,달서구,진천동,43550,제9회 읍면동별 선거인수 미확보로 제8회 선거인수를 임시 사용,0.2868197474167623,0.3,0.7,-0.07377596199111672,-0.09678531090379286,-0.08988250622999001,0.1969372411867723,8577,0.22762353173914904,9914,0.2498525472258974,10882,0.2747908259804873,11968,-0.015702232291055884,-0.1429722218029808,-0.10479122494940332,제6·7·8회 동일 읍면동 변화 사용,0.18202852246735898,7928,0.21271481301973572,9264,0.23494382850648407,10232,0.25988210726107397,11318,-0.023009348912676145,0.03264172611857318,20220601,제8회 전국동시지방선거,43550,41489.0,12491.0,21775.0,26130.0,0.0,0.0,3382.0,0.213066213066213,42.19373219373219,50.01424501424502,98.37606837606836,2.763532763532764,0.0874311144923472,58.52813852813853,8,0.1969372411867723,-0.10479122494940332,0.18202852246735898,0.17392789227409616,7575,0.030686290552376736,0.05291530603912509,0.07785358479371499,0.15901917355468284,6926,0.030686290552376736,0.05291530603912509,0.07785358479371499
20260603,제9회 전국동시지방선거,대구광역시,달서구,유천동,23443,제9회 읍면동별 선거인수 미확보로 제8회 선거인수를 임시 사용,0.2928379473616858,0.3,0.7,-0.07377596199111672,-0.09678531090379286,-0.08988250622999001,0.20295544113169578,4758,0.2336417316840725,5478,0.25587074717082087,5999,0.2808090259254108,6584,,,-0.08988250622999001,이력 미연결: 전국가중 변화로 대체,0.20295544113169578,4758,0.2336417316840725,5478,0.25587074717082087,5999,0.2808090259254108,6584,-0.023009348912676145,0.03264172611857318,20220601,제8회 전국동시지방선거,23443,22436.0,6865.0,11721.5,14065.8,0.0,0.0,1970.0,0.2229767968307866,47.15099715099716,50.01424501424502,84.52991452991454,3.8746438746438745,,,8,0.20295544113169578,,0.20295544113169578,0.17994609221901964,4219,0.030686290552376736,0.05291530603912509,0.07785358479371499,0.17994609221901964,4219,0.030686290552376736,0.05291530603912509,0.07785358479371499
20260603,제9회 전국동시지방선거,대구광역시,달서구,상인1동,29972,제9회 읍면동별 선거인수 미확보로 제8회 선거인수를 임시 사용,0.3353796877085279,0.3,0.7,-0.07377596199111672,-0.09678531090379286,-0.08988250622999001,0.24549718147853788,7359,0.27618347203091465,8278,0.29841248751766297,8945,0.3233507662722529,9692,-0.028845089984507688,-0.13751215118119903,-0.10491203282219162,제6·7·8회 동일 읍면동 변화 사용,0.23046765488633625,6908,0.261153945438713,7828,0.28338296092546134,8494,0.3083212396800512,9242,-0.023009348912676145,0.03264172611857318,20220601,제8회 전국동시지방선거,29972,28344.0,10052.0,14986.0,17983.2,0.0,0.0,2047.0,0.1691875361600132,77.63532763532763,50.01424501424502,92.60683760683762,0.7122507122507122,0.0888972840107806,60.63492063492063,8,0.24549718147853788,-0.10491203282219162,0.23046765488633625,0.22248783256586174,6669,0.030686290552376736,0.05291530603912509,0.07785358479371499,0.2074583059736601,6218,0.030686290552376736,0.05291530603912509,0.07785358479371499
20260603,제9회 전국동시지방선거,대구광역시,달서구,상인2동,17592,제9회 읍면동별 선거인수 미확보로 제8회 선거인수를 임시 사용,0.2373237835379718,0.3,0.7,-0.07377596199111672,-0.09678531090379286,-0.08988250622999001,0.1474412773079818,2594,0.17812756786035852,3134,0.20035658334710688,3525,0.22529486210169677,3964,-0.05722782595349368,-0.12467250713813671,-0.10443910278274379,제6·7·8회 동일 읍면동 변화 사용,0.132884680755228,2338,0.16357097130760473,2878,0.18579998679435308,3269,0.21073826554894298,3708,-0.023009348912676145,0.03264172611857318,20220601,제8회 전국동시지방선거,17592,16910.0,4175.0,8796.0,10555.2,0.0,0.0,1713.0,0.2909307065217391,11.367521367521368,50.01424501424502,72.02279202279203,19.82905982905983,0.0930107424604977,66.78210678210678,8,0.1474412773079818,-0.10443910278274379,0.132884680755228,0.12443192839530565,2190,0.030686290552376736,0.05291530603912509,0.07785358479371499,0.10987533184255185,1933,0.030686290552376736,0.05291530603912509,0.07785358479371499
20260603,제9회 전국동시지방선거,대구광역시,달서구,상인3동,10337,제9회 읍면동별 선거인수 미확보로 제8회 선거인수를 임시 사용,0.2640998355422269,0.3,0.7,-0.07377596199111672,-0.09678531090379286,-0.08988250622999001,0.17421732931223688,1801,0.2049036198646136,2119,0.22713263535136197,2348,0.25207091410595184,2606,-0.036170414950902785,-0.12188686068837173,-0.09617192696713105,제6·7·8회 동일 읍면동 변화 사용,0.16792790857509582,1736,0.19861419912747255,2054,0.2208432146142209,2283,0.2457814933688108,2541,-0.023009348912676145,0.03264172611857318,20220601,제8회 전국동시지방선거,10337,10086.0,2730.0,5168.5,6202.2,0.0,0.0,1623.0,0.3728463128876637,24.387464387464387,50.01424501424502,52.3931623931624,52.3931623931624,0.0828118430627494,50.24531024531025,8,0.17421732931223688,-0.09617192696713105,0.16792790857509582,0.15120798039956074,1564,0.030686290552376736,0.05291530603912509,0.07785358479371499,0.14491855966241968,1499,0.030686290552376736,0.05291530603912509,0.07785358479371499
20260603,제9회 전국동시지방선거,대구광역시,달서구,도원동,30659,제9회 읍면동별 선거인수 미확보로 제8회 선거인수를 임시 사용,0.3151440033921523,0.3,0.7,-0.07377596199111672,-0.09678531090379286,-0.08988250622999001,0.22526149716216232,6907,0.2559477877145391,7848,0.2781768032012874,8529,0.30311508195587733,9294,-0.044496010377762185,-0.1221337554897623,-0.09884243195616225,제6·7·8회 동일 읍면동 변화 사용,0.21630157143599005,6632,0.24698786198836678,7573,0.26921687747511513,8254,0.294155156229705,9019,-0.023009348912676145,0.03264172611857318,20220601,제8회 전국동시지방선거,30659,29412.0,9662.0,15329.5,18395.4,0.0,0.0,3255.0,0.2519934969420144,65.07122507122507,50.01424501424502,93.33333333333331,8.547008547008547,0.0862767137786291,56.96969696969697,8,0.22526149716216232,-0.09884243195616225,0.21630157143599005,0.20225214824948617,6201,0.030686290552376736,0.05291530603912509,0.07785358479371499,0.1932922225233139,5927,0.030686290552376736,0.05291530603912509,0.07785358479371499
20260603,제9회 전국동시지방선거,대구광역시,달서구,송현1동,17633,제9회 읍면동별 선거인수 미확보로 제8회 선거인수를 임시 사용,0.2454488742698349,0.3,0.7,-0.07377596199111672,-0.09678531090379286,-0.08988250622999001,0.15556636803984486,2744,0.1862526585922216,3285,0.20848167407896995,3677,0.23341995283355985,4116,-0.033287534486771575,-0.10783849751425792,-0.08547320860601201,제6·7·8회 동일 읍면동 변화 사용,0.15997566566382287,2821,0.1906619562161996,3362,0.21289097170294796,3754,0.23782925045753786,4194,-0.023009348912676145,0.03264172611857318,20220601,제8회 전국동시지방선거,17633,17061.0,4328.0,8816.5,10579.8,0.0,0.0,1544.0,0.2629427792915531,14.871794871794872,50.01424501424502,72.16524216524216,10.997150997150996,0.0737718989031914,34.86291486291486,8,0.15556636803984486,-0.08547320860601201,0.15997566566382287,0.13255701912716872,2338,0.030686290552376736,0.05291530603912509,0.07785358479371499,0.13696631675114673,2416,0.030686290552376736,0.05291530603912509,0.07785358479371499
20260603,제9회 전국동시지방선거,대구광역시,달서구,송현2동,16476,제9회 읍면동별 선거인수 미확보로 제8회 선거인수를 임시 사용,0.2560087399854333,0.3,0.7,-0.07377596199111672,-0.09678531090379286,-0.08988250622999001,0.16612623375544328,2738,0.19681252430782,3243,0.21904153979456836,3609,0.24397981854915826,4020,-0.0280266492559334,-0.14111804881127032,-0.10719062894466924,제6·7·8회 동일 읍면동 변화 사용,0.14881811104076403,2452,0.17950440159314077,2958,0.20173341707988912,3324,0.22667169583447902,3735,-0.023009348912676145,0.03264172611857318,20220601,제8회 전국동시지방선거,16476,15469.0,4218.0,8238.0,9885.6,0.0,0.0,1243.0,0.2276139901117011,19.45868945868946,50.01424501424502,68.74643874643874,4.472934472934472,0.0906547715723968,63.49206349206349,8,0.16612623375544328,-0.10719062894466924,0.14881811104076403,0.14311688484276713,2358,0.030686290552376736,0.05291530603912509,0.07785358479371499,0.1258087621280879,2073,0.030686290552376736,0.05291530603912509,0.07785358479371499
20260603,제9회 전국동시지방선거,대구광역시,달서구,본동,11000,제9회 읍면동별 선거인수 미확보로 제8회 선거인수를 임시 사용,0.2740909090909091,0.3,0.7,-0.07377596199111672,-0.09678531090379286,-0.08988250622999001,0.1842084028609191,2027,0.21489469341329584,2364,0.2371237089000442,2609,0.26206198765463407,2883,-0.028790264527754517,-0.1143306643875669,-0.08866854442962319,제6·7·8회 동일 읍면동 변화 사용,0.18542236466128592,2040,0.21610865521366265,2378,0.238337670700411,2622,0.2632759494550009,2897,-0.023009348912676145,0.03264172611857318,20220601,제8회 전국동시지방선거,11000,10941.0,3015.0,5500.0,6600.0,0.0,0.0,1197.0,0.2841880341880342,31.509971509971507,50.01424501424502,54.27350427350427,17.321937321937323,0.07570114535072,37.83549783549783,8,0.1842084028609191,-0.08866854442962319,0.18542236466128592,0.16119905394824297,1774,0.030686290552376736,0.05291530603912509,0.07785358479371499,0.16241301574860978,1787,0.030686290552376736,0.05291530603912509,0.07785358479371499
20260603,제9회 전국동시지방선거,대구광역시,달성군,화원읍,40397,제9회 읍면동별 선거인수 미확보로 제8회 선거인수를 임시 사용,0.3310394336213085,0.3,0.7,-0.07377596199111672,-0.09678531090379286,-0.08988250622999001,0.2411569273913185,9743,0.27184321794369526,10982,0.2940722334304436,11880,0.3190105121850335,12888,0.001999662163433391,-0.10377930287592568,-0.07204561336411797,제6·7·8회 동일 읍면동 변화 사용,0.25899382025719053,10463,0.2896801108095673,11703,0.3119091262963156,12601,0.3368474050509055,13608,-0.023009348912676145,0.03264172611857318,20220601,제8회 전국동시지방선거,40397,38508.0,13373.0,20198.5,24238.2,0.0,0.0,3221.0,0.1941063034831867,75.15669515669515,50.01424501424502,97.86324786324786,1.4245014245014245,0.0593481783176549,13.564213564213564,8,0.2411569273913185,-0.07204561336411797,0.25899382025719053,0.21814757847864236,8813,0.030686290552376736,0.05291530603912509,0.07785358479371499,0.2359844713445144,9534,0.030686290552376736,0.05291530603912509,0.07785358479371499
20260603,제9회 전국동시지방선거,대구광역시,달성군,논공읍,15759,제9회 읍면동별 선거인수 미확보로 제8회 선거인수를 임시 사용,0.3111872580747509,0.3,0.7,-0.07377596199111672,-0.09678531090379286,-0.08988250622999001,0.2213047518447609,3488,0.25199104239713765,3972,0.274220057883886,4322,0.2991583366384759,4715,0.020992085110148384,-0.1115079626095008,-0.07175794829360604,제6·7·8회 동일 읍면동 변화 사용,0.23942930978114485,3774,0.2701156003335216,4257,0.29234461582026994,4608,0.3172828945748598,5001,-0.023009348912676145,0.03264172611857318,20220601,제8회 전국동시지방선거,15759,15137.0,4904.0,7879.5,9455.4,0.0,0.0,1210.0,0.1979064442263657,61.53846153846154,50.01424501424502,67.2934472934473,1.6524216524216526,0.0592562478310252,13.44877344877345,8,0.2213047518447609,-0.07175794829360604,0.23942930978114485,0.19829540293208475,3125,0.030686290552376736,0.05291530603912509,0.07785358479371499,0.2164199608684687,3411,0.030686290552376736,0.05291530603912509,0.07785358479371499
